src/restaurantsystem/Main.java:10:	UnnecessaryImport:	UnnecessaryImport: Unused import 'java.nio.file.Files'
src/restaurantsystem/component/billing/BillingManagement.java:211:	EmptyCatchBlock:	EmptyCatchBlock: Avoid empty catch blocks
src/restaurantsystem/component/billing/BillingManagement.java:220:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/billing/BillingManagement.java:221:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/billing/BillingManagement.java:222:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/billing/BillingManagement.java:225:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'info' could be declared final
src/restaurantsystem/component/billing/BillingManagement.java:226:	AvoidLiteralsInIfCondition:	AvoidLiteralsInIfCondition: Avoid using literals in if statements
src/restaurantsystem/component/billing/BillingManagement.java:232:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/billing/BillingManagement.java:233:	IdenticalCatchBranches:	IdenticalCatchBranches: 'catch' branch identical to 'ClassNotFoundException' branch
src/restaurantsystem/component/billing/BillingManagement.java:234:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/billing/BillingManagement.java:235:	IdenticalCatchBranches:	IdenticalCatchBranches: 'catch' branch identical to 'ClassNotFoundException' branch
src/restaurantsystem/component/billing/BillingManagement.java:236:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/billing/BillingManagement.java:237:	IdenticalCatchBranches:	IdenticalCatchBranches: 'catch' branch identical to 'ClassNotFoundException' branch
src/restaurantsystem/component/billing/BillingManagement.java:238:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/billing/BillingManagement.java:245:	MissingOverride:	MissingOverride: The method 'run()' is missing an @Override annotation.
src/restaurantsystem/component/billing/BillingManagement.java:252:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/billing/BillingManagement.java:252:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/billing/BillingManagement.java:252:	SingularField:	SingularField: Perhaps 'backButton' could be replaced by a local variable.
src/restaurantsystem/component/billing/BillingManagement.java:253:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/billing/BillingManagement.java:253:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/billing/BillingManagement.java:253:	SingularField:	SingularField: Perhaps 'jPanel1' could be replaced by a local variable.
src/restaurantsystem/component/billing/BillingManagement.java:254:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/billing/BillingManagement.java:254:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/billing/BillingManagement.java:254:	SingularField:	SingularField: Perhaps 'jScrollPane1' could be replaced by a local variable.
src/restaurantsystem/component/billing/BillingManagement.java:255:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/billing/BillingManagement.java:255:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/billing/BillingManagement.java:255:	SingularField:	SingularField: Perhaps 'paymentButton' could be replaced by a local variable.
src/restaurantsystem/component/billing/BillingManagement.java:256:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/billing/BillingManagement.java:256:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/billing/BillingManagement.java:256:	SingularField:	SingularField: Perhaps 'printReciptButton' could be replaced by a local variable.
src/restaurantsystem/component/billing/BillingManagement.java:257:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/billing/BillingManagement.java:257:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/billing/BillingManagement.java:258:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/billing/BillingManagement.java:258:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/AddItem.java:16:	MissingSerialVersionUID:	MissingSerialVersionUID: Classes implementing Serializable should set a serialVersionUID
src/restaurantsystem/component/item/AddItem.java:16:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'JFrame' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:18:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/AddItem.java:18:	NonSerializableClass:	NonSerializableClass: The field 'itemService' of serializable class 'restaurantsystem.component.item.AddItem' is of non-serializable type 'restaurantsystem.service.ItemService'.
src/restaurantsystem/component/item/AddItem.java:23:	CallSuperInConstructor:	CallSuperInConstructor: It is a good practice to call super() in a constructor
src/restaurantsystem/component/item/AddItem.java:24:	ConstructorCallsOverridableMethod:	ConstructorCallsOverridableMethod: This method may call an overridable method during object construction: JFrame.setDefaultCloseOperation(int) (call stack: [AddItem.initComponents(), JFrame.setDefaultCloseOperation(int)])
src/restaurantsystem/component/item/AddItem.java:34:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/item/AddItem.java:37:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'JLabel' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:38:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'JLabel' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:39:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'JLabel' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:40:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'JTextField' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:41:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'JTextField' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:42:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'JTextField' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:43:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'JButton' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:44:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'JButton' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:46:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing.WindowConstants': 'EXIT_ON_CLOSE' is already in scope because it is inherited by an enclosing type
src/restaurantsystem/component/item/AddItem.java:58:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'evt' is not assigned and could be declared final
src/restaurantsystem/component/item/AddItem.java:58:	MissingOverride:	MissingOverride: The method 'actionPerformed(ActionEvent)' is missing an @Override annotation.
src/restaurantsystem/component/item/AddItem.java:65:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'evt' is not assigned and could be declared final
src/restaurantsystem/component/item/AddItem.java:65:	MissingOverride:	MissingOverride: The method 'actionPerformed(ActionEvent)' is missing an @Override annotation.
src/restaurantsystem/component/item/AddItem.java:70:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'layout' could be declared final
src/restaurantsystem/component/item/AddItem.java:70:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'GroupLayout' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:70:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'GroupLayout' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:73:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'GroupLayout' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:74:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'GroupLayout' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:76:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'GroupLayout' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:79:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'GroupLayout' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:79:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'LayoutStyle' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:82:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'GroupLayout' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:83:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'GroupLayout' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:83:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'GroupLayout' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:84:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'GroupLayout' is already in scope because it is imported in this file
src/restaurantsystem/component/item/AddItem.java:84:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing': 'GroupLayout' is already in scope because it is imported in this file
